,Abe Fortas,Anthony M. Kennedy,Antonin Scalia,Arthur J. Goldberg,Brett M. Kavanaugh,Byron R. White,Charles E. Whittaker,Clarence Thomas,David H. Souter,Earl Warren,Elena Kagan,Felix Frankfurter,Harold Burton,Harry A. Blackmun,Hugo L. Black,John M. Harlan II,John Paul Stevens,Neil Gorsuch,Potter Stewart,Ruth Bader Ginsburg,Sandra Day O'Connor,Sherman Minton,Sonia Sotomayor,Stanley Reed,Stephen G. Breyer,Thurgood Marshall,Tom C. Clark,Warren E. Burger,William H. Rehnquist,William O. Douglas
1974-11-19,0,0,0,0,0,1113,0,0,0,0,0,0,0,65,0,0,0,0,924,0,0,0,0,0,0,1183,0,371,775,0
1974-11-20,0,0,0,0,0,585,0,0,0,0,0,0,0,764,0,0,0,0,1086,0,0,0,0,0,0,1092,0,1883,585,451
1974-12-09,0,0,0,0,0,953,0,0,0,0,0,0,0,405,0,0,0,0,858,0,0,0,0,0,0,1792,0,1356,1791,0
1974-12-10,0,0,0,0,0,2081,0,0,0,0,0,0,0,2023,0,0,88,0,3865,0,0,0,0,0,0,2811,0,1552,471,987
1974-12-11,0,0,0,0,0,2278,0,0,0,0,0,0,0,925,0,0,0,0,600,0,0,0,0,0,0,264,0,1757,659,0
1974-12-16,0,0,0,0,0,1732,0,0,0,0,0,0,0,78,0,0,0,0,1992,0,0,0,0,0,0,495,0,1120,1268,120
1974-12-17,0,0,0,0,0,480,0,0,0,0,0,0,0,1440,0,0,0,0,979,0,0,0,0,0,0,849,0,4203,978,0
1974-12-18,0,0,0,0,0,1426,0,0,0,0,0,0,0,1527,0,0,0,0,2333,0,0,0,0,0,0,1582,0,3429,2290,223
1975-01-13,0,0,0,0,0,510,0,0,0,0,0,0,0,545,0,0,0,0,969,0,0,0,0,0,0,1600,0,1314,55,0
1975-01-14,0,0,0,0,0,3236,0,0,0,0,0,0,0,0,0,0,0,0,2683,0,0,0,0,0,0,1859,0,4326,462,141
1975-01-15,0,0,0,0,0,2303,0,0,0,0,0,0,0,146,0,0,0,0,1193,0,0,0,0,0,0,1054,0,404,1169,0
1975-01-20,0,0,0,0,0,693,0,0,0,0,0,0,0,252,0,0,0,0,1357,17137,0,0,0,0,0,81,0,1218,2709,0
1975-01-21,0,0,0,0,0,4139,0,0,0,0,0,0,0,2636,0,0,0,0,710,0,0,0,0,0,0,2482,0,2359,1228,0
1975-01-22,0,0,0,0,0,1673,0,0,0,0,0,0,0,1013,0,0,0,0,2395,0,0,0,0,0,0,1240,0,1562,2077,0
1975-02-18,0,0,0,0,0,490,0,0,0,0,0,0,0,635,0,0,0,0,737,0,0,0,0,0,0,0,0,412,880,133
1975-02-19,0,0,0,0,0,4460,0,0,0,0,0,0,0,978,0,0,0,0,403,0,0,0,0,0,0,0,0,1514,1200,0
1975-02-25,0,0,0,0,0,2681,0,0,0,0,0,0,0,881,0,0,0,0,1425,0,0,0,0,0,0,1863,0,2684,1215,0
1975-02-26,0,0,0,0,0,3651,0,0,0,0,0,0,0,1062,0,0,0,0,920,0,0,0,0,0,0,243,0,1422,840,0
1975-03-17,0,0,0,0,0,3268,0,0,0,0,0,0,0,812,907,0,2010,0,938,0,0,0,0,0,0,2065,0,1449,2169,0
1975-03-18,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,544,111,26
1975-03-19,0,0,0,0,0,2309,0,0,0,0,0,0,0,1078,0,0,0,0,78,0,0,0,0,0,0,64,0,1296,1942,0
1975-03-24,0,0,0,0,0,578,0,0,0,0,0,0,0,152,0,0,0,0,366,0,0,0,0,0,0,765,0,733,751,566
1975-03-25,0,0,0,0,0,706,0,0,0,0,0,0,0,121,0,0,0,0,1971,0,0,0,0,0,0,1105,0,1341,379,87
1975-03-26,0,0,0,0,0,3523,0,0,0,0,0,0,0,505,0,0,0,0,810,0,0,0,0,0,0,4054,0,956,1216,0
1975-04-14,0,0,0,0,0,1333,0,0,0,0,0,0,0,272,0,0,0,0,2613,0,0,0,0,0,0,2577,0,3639,1799,85
1975-04-15,0,0,0,0,0,393,0,0,0,0,0,0,0,758,0,0,0,0,1929,0,0,0,0,0,0,743,0,666,1662,2721
1975-04-16,0,0,0,0,0,49,0,0,0,0,0,0,0,579,0,0,0,0,2635,0,0,0,0,0,0,325,0,924,277,270
1975-04-21,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,1275,0,0,0,0,0,0,151,0,1853,686,0
1975-04-22,0,0,0,0,0,1001,0,0,0,0,0,0,0,149,0,0,0,0,1903,0,0,0,0,0,0,1130,0,1293,149,0
1975-04-23,0,0,0,0,0,2777,0,0,0,0,0,0,0,172,0,0,0,0,1821,0,0,0,0,0,0,1217,0,2610,3032,107
1975-11-03,0,0,0,0,0,203,0,0,0,0,0,0,0,144,0,0,0,0,3663,0,0,0,0,0,0,499,0,1073,814,0
1975-11-04,0,0,0,0,0,1919,0,0,0,0,0,0,0,250,0,0,0,0,1697,0,0,0,0,0,0,145,0,1336,1867,0
1975-11-05,0,0,0,0,0,1533,0,0,0,0,0,0,0,1680,0,0,0,0,875,0,0,0,0,0,0,729,0,1294,1296,0
1975-11-10,0,0,0,0,0,4068,0,0,0,0,0,0,0,623,0,0,0,0,3458,0,0,0,0,0,0,533,0,2300,4015,0
1975-11-11,0,0,0,0,0,2583,0,0,0,0,0,0,0,1937,0,0,54,0,2951,0,0,0,0,0,0,505,0,608,1493,0
1975-12-01,0,0,0,0,0,1404,0,0,0,0,0,0,0,191,0,0,0,0,1579,0,0,0,0,0,0,928,0,1060,595,0
1975-12-02,0,0,0,0,0,1311,0,0,0,0,0,0,0,310,0,0,0,0,722,0,0,0,0,0,0,2121,0,1279,2471,0
1975-12-03,0,0,0,0,0,155,0,0,0,0,0,0,0,222,0,0,451,0,1525,0,0,0,0,0,0,451,0,186,353,0
1975-12-08,0,0,0,0,0,3518,0,0,0,0,0,0,0,91,0,0,0,0,1039,0,0,0,0,0,0,192,0,2619,1495,0
1975-12-09,0,0,0,0,0,4060,0,0,0,0,0,0,0,761,0,0,0,0,274,0,0,0,0,0,0,485,0,206,2474,0
1975-12-10,0,0,0,0,0,2372,0,0,0,0,0,0,0,281,0,0,201,0,1062,0,0,0,0,0,0,516,0,868,2175,0
1975-12-15,0,0,0,0,0,3617,0,0,0,0,0,0,0,1384,0,0,0,0,6753,0,0,0,0,0,0,1361,0,2590,2365,0
1975-12-16,0,0,0,0,0,2380,0,0,0,0,0,0,0,732,0,0,0,0,1776,0,0,0,0,0,0,791,0,1262,1410,0
1976-01-12,0,0,0,0,0,2172,0,0,0,0,0,0,0,211,0,0,2146,0,709,0,0,0,0,0,0,2019,0,3070,1010,0
1976-01-13,0,0,0,0,0,2820,0,0,0,0,0,0,0,510,0,0,1015,0,2500,0,0,0,0,0,0,498,0,787,2883,0
1976-01-14,0,0,0,0,0,2344,0,0,0,0,0,0,0,36,0,0,2108,0,2004,0,0,0,0,0,0,1681,0,1320,1510,0
1976-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,1640,0,0,0,0,0,0,899,0,241,1900,0
1976-01-20,0,0,0,0,0,1109,0,0,0,0,0,0,0,1219,0,0,630,0,1530,0,0,0,0,0,0,708,0,1011,1794,0
1976-01-21,0,0,0,0,0,367,0,0,0,0,0,0,0,1656,0,0,3396,0,1042,0,0,0,0,0,0,662,0,1821,874,0
1976-02-23,0,0,0,0,0,429,0,0,0,0,0,0,0,241,0,0,2077,0,3181,0,0,0,0,0,0,760,0,3288,928,0
1976-02-24,0,0,0,0,0,3581,0,0,0,0,0,0,0,303,0,0,4817,0,12308,0,0,0,0,0,0,3574,0,11132,3674,0
1976-02-25,0,0,0,0,0,5507,0,0,0,0,0,0,0,78,0,0,2996,0,1241,0,0,0,0,0,0,129,0,4204,3472,0
1976-03-01,0,0,0,0,0,3407,0,0,0,0,0,0,0,1168,0,0,4053,0,5562,0,0,0,0,0,0,1420,0,3267,3181,0
1976-03-02,0,0,0,0,0,752,0,0,0,0,0,0,0,240,0,0,277,0,3126,0,0,0,0,0,0,150,0,1492,1413,0
1976-03-03,0,0,0,0,0,1807,0,0,0,74,0,0,0,323,0,0,3312,0,2546,0,0,0,0,0,0,617,0,740,2039,0
1976-03-22,0,0,0,0,0,3265,0,0,0,0,0,0,0,62,0,0,1115,0,1796,0,0,0,0,0,0,2037,0,2502,1890,0
1976-03-23,0,0,0,0,0,815,0,0,0,0,0,0,0,1263,0,0,3011,0,1117,0,0,0,0,0,0,1594,0,1812,3077,0
1976-03-24,0,0,0,0,0,1388,0,0,0,0,0,0,0,50,0,0,675,0,3538,0,0,0,0,0,0,540,0,1728,2290,0
1976-03-29,0,0,0,0,0,929,0,0,0,0,0,0,0,633,0,0,2092,0,2156,0,0,0,0,0,0,915,0,1735,2893,0
1976-03-30,0,0,0,0,0,1969,0,0,0,0,0,0,0,402,0,0,140,0,1404,0,0,0,0,0,0,610,0,339,1307,0
1976-03-31,0,0,0,0,0,3899,0,0,0,0,0,0,0,342,0,0,702,0,534,0,0,0,0,0,0,97,0,2276,446,0
1976-04-19,0,0,0,0,0,248,0,0,0,0,0,0,0,596,0,0,2006,0,1667,0,0,0,0,0,0,1057,0,509,809,0
1976-04-20,0,0,0,0,0,2110,0,0,0,0,0,0,0,114,0,0,3043,0,888,0,0,0,0,0,0,769,0,1447,1236,0
1976-04-21,0,0,0,0,0,3915,0,0,0,0,0,0,0,153,228,0,3181,0,491,0,0,0,0,0,0,2511,0,3174,2892,0
1976-04-26,0,0,0,0,0,1848,0,0,0,0,0,0,0,129,0,0,1502,0,3507,0,0,0,0,0,0,1700,0,3108,113,0
1976-04-27,0,0,0,0,0,437,0,0,0,0,0,0,0,968,0,0,1370,0,1438,0,0,0,0,0,0,638,0,2709,83,733
1976-04-28,0,0,0,0,0,617,0,0,0,0,0,0,0,398,0,0,923,0,379,0,0,0,0,0,0,1691,0,1365,2550,0
1976-11-01,0,0,0,0,0,1630,0,0,0,0,0,0,0,958,0,0,988,0,999,0,0,0,0,0,0,1259,0,336,855,0
1976-11-02,0,0,0,0,0,249,0,0,0,0,0,0,0,358,0,0,1967,0,1097,0,0,0,0,0,0,923,0,1228,86,0
1976-11-03,0,0,0,0,0,951,0,0,0,0,0,0,0,258,0,0,1040,0,5355,0,0,0,0,0,0,616,0,922,2974,0
1976-11-08,0,0,0,0,0,673,0,0,0,0,0,0,0,274,0,0,2200,0,1095,0,0,0,0,0,0,1435,0,1166,500,0
1976-11-09,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,493,0,324,1947,0
1976-11-10,0,0,0,0,0,3719,0,0,0,0,0,0,0,107,0,0,4277,0,784,0,0,0,0,0,0,1032,0,1320,384,0
1976-11-29,0,0,0,0,0,287,0,0,0,0,0,0,0,777,0,0,1894,0,932,0,0,0,0,0,0,3485,0,2640,1301,0
1976-11-30,0,0,0,0,0,1839,0,0,0,0,0,0,0,180,0,0,2377,0,2144,0,0,0,0,0,0,1646,0,221,1125,0
1976-12-01,0,0,0,0,0,1809,0,0,0,0,0,0,0,0,0,0,2449,0,2523,0,0,0,0,0,0,657,0,3553,2817,0
1976-12-06,0,0,0,0,0,2082,0,0,0,0,0,0,0,44,0,0,1519,0,615,0,463,0,0,0,0,941,0,3919,545,0
1976-12-07,0,0,0,0,0,3623,0,0,0,0,0,0,0,681,0,0,2966,0,2530,0,0,0,0,0,0,2244,0,2578,673,129
1976-12-08,0,0,0,0,0,680,0,0,0,0,0,0,0,921,0,0,3387,0,3573,0,0,0,0,0,0,1196,0,2886,836,0
1977-01-10,0,0,0,0,0,3038,0,0,0,0,0,0,0,429,0,0,2301,0,2236,0,0,0,0,0,0,1549,0,1797,929,0
1977-01-11,0,0,0,0,0,1258,0,0,0,0,0,0,0,555,0,0,5392,0,5356,0,0,0,0,0,0,1320,0,253,2804,0
1977-01-12,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,8117,0,30,0,0,0,0,0,0,2295,0,519,302,0
1977-01-17,0,0,0,0,0,2703,0,0,0,0,0,0,0,177,0,0,2512,0,631,0,0,0,0,0,0,921,0,233,1530,0
1977-01-18,0,0,0,0,0,3718,0,0,0,0,0,0,0,341,0,0,1355,0,3132,0,0,0,0,0,0,1348,0,276,2873,0
1977-01-19,0,0,0,0,0,157,0,0,0,0,0,0,0,112,0,0,1047,0,0,0,0,0,0,0,0,59,0,336,512,0
1977-02-22,0,0,0,0,0,975,0,0,0,0,0,0,0,1518,0,0,141,0,4588,0,0,0,0,0,0,288,0,272,0,0
1977-02-23,0,0,0,0,0,1028,0,0,0,0,0,0,0,2839,0,0,2412,0,4144,0,0,0,0,0,0,4119,0,846,0,0
1977-02-28,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,66,0,1884,0,0,0,0,0,0,1129,0,712,0,0
1977-03-01,0,0,0,0,0,457,0,0,0,0,0,0,0,496,0,0,2082,0,4647,0,0,0,0,0,0,1317,0,114,0,0
1977-03-02,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,2013,0,0,0,0,0,0,0,0,2264,0,614,0,0
1977-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,534,0,288,0,0,0,0,0,0,1098,0,1777,602,0
1977-03-22,0,0,0,0,0,941,0,0,0,0,0,0,0,639,0,0,230,0,200,0,0,0,0,0,0,2098,0,716,2050,0
1977-03-23,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,5575,0,86,0,0,0,0,0,0,261,0,990,275,0
1977-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,859,0,0,283,0,198,0,0,0,0,0,0,121,0,408,1818,0
1977-03-29,0,0,0,0,0,706,0,0,0,0,0,0,0,656,0,0,1268,0,0,0,0,0,0,0,0,933,0,356,1508,0
1977-03-30,0,0,0,0,0,1595,0,0,0,0,0,0,0,181,0,0,1788,0,728,0,0,0,0,0,0,1869,0,3635,2973,0
1977-04-18,0,0,0,0,0,4898,0,0,0,0,0,0,0,0,0,0,2221,0,3667,0,0,0,0,0,0,1445,0,881,4029,0
1977-04-19,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,1625,0,814,0,0,0,0,0,0,328,0,386,0,0
1977-04-20,0,0,0,0,0,1373,0,0,0,0,0,0,0,561,0,0,1384,0,1159,0,0,0,0,0,0,94,0,802,822,0
1977-04-25,0,0,0,0,0,1216,0,0,0,0,0,0,0,1784,0,0,1735,0,3036,0,0,0,0,0,0,970,0,3564,1353,0
1977-04-26,0,0,0,0,0,294,0,0,0,0,0,0,0,275,0,0,2868,0,381,0,0,0,0,0,0,4124,0,1352,727,0
1977-04-27,0,0,0,0,0,3815,0,0,0,0,0,0,0,34,0,0,2074,0,0,0,0,0,0,0,0,1296,0,366,591,0
1977-11-01,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,390,0,1468,0,0,0,0,0,0,1223,0,1683,1011,0
1977-11-02,0,0,0,0,0,4675,0,0,0,0,0,0,0,319,0,0,1575,0,470,0,0,0,0,0,0,710,0,2041,1744,0
1977-11-07,0,0,0,0,0,6605,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,0,0,0,1187,0,462,1616,0
1977-11-08,0,0,0,0,0,1404,0,0,0,0,0,0,0,148,0,0,3399,0,1164,0,0,0,0,0,0,1304,0,655,2781,0
1977-11-09,0,0,0,0,0,2426,0,0,0,0,0,0,0,149,0,0,5213,0,7324,0,0,0,0,0,0,1431,0,565,1433,0
1977-11-28,0,0,0,0,0,1432,0,0,0,0,0,0,0,0,0,0,796,0,2720,0,0,0,0,0,0,788,0,970,3571,0
1977-11-29,0,0,0,0,0,3702,0,0,0,0,0,0,0,0,0,0,3468,0,4944,0,0,0,0,0,0,1807,0,199,82,0
1977-11-30,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,5555,0,10697,0,0,0,0,0,0,733,0,424,1716,0
1977-12-05,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,1330,0,1080,0,0,0,0,0,0,2460,0,2720,633,0
1977-12-06,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,534,0,262,0,0,0,0,0,0,2722,0,5692,278,0
1977-12-07,0,0,0,0,0,595,0,0,0,0,0,0,0,225,0,0,4580,0,182,0,0,0,0,0,0,1647,0,3370,1532,0
1978-01-09,0,0,0,0,0,432,0,0,0,0,0,0,0,516,0,0,1075,0,5946,0,0,0,0,0,0,1556,0,1524,314,0
1978-01-10,0,0,0,0,0,783,0,0,0,0,0,0,0,653,0,0,998,0,746,0,0,0,0,0,0,3599,0,5540,1795,0
1978-01-11,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,172,0,82,0,0,0,0,0,0,1485,0,2034,270,0
1978-01-16,0,0,0,0,0,1152,0,0,0,0,0,0,0,0,0,0,2575,0,1662,0,0,0,0,0,0,410,0,2911,565,0
1978-01-17,0,0,0,0,0,822,0,0,0,0,0,0,0,445,0,0,1667,0,2269,0,0,0,0,0,0,2218,0,3317,4292,0
1978-01-18,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,1845,0,2359,0,0,0,0,0,0,620,0,3045,1240,0
1978-02-21,0,0,0,0,0,3372,0,0,0,0,0,0,0,257,0,0,2074,0,1989,0,0,0,0,0,0,2815,0,1022,2213,0
1978-02-22,0,0,0,0,0,3963,0,0,0,0,0,0,0,534,0,0,3625,0,1577,0,0,0,0,0,0,2283,0,2010,1200,0
1978-02-27,0,0,0,0,0,3192,0,0,0,0,0,0,0,845,0,0,948,0,2629,0,0,0,0,0,0,174,0,453,3746,0
1978-02-28,0,0,0,0,0,4196,0,0,0,0,0,0,0,384,0,0,1240,0,182,0,0,0,0,0,0,394,0,1561,1709,0
1978-03-01,0,0,0,0,0,2715,0,0,0,0,0,0,0,1513,0,0,1480,0,3272,0,0,0,0,0,0,486,0,3649,2357,0
1978-03-20,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,2346,0,308,0,0,0,0,0,0,1526,0,6613,5034,0
1978-03-21,0,0,0,0,0,1151,0,0,0,0,0,0,0,2671,0,0,3044,0,599,0,0,0,0,0,0,961,0,734,1588,0
1978-03-22,0,0,0,0,0,886,0,0,0,0,0,0,0,0,0,0,1968,0,0,0,0,0,0,0,0,1599,0,792,2606,0
1978-03-27,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1063,0,3874,0,0,0,0,0,0,575,0,1582,1272,0
1978-03-28,0,0,0,0,0,2016,0,0,0,0,0,0,0,562,0,0,1274,0,132,0,0,0,0,0,0,91,0,2025,4447,0
1978-03-29,0,0,0,0,0,2124,0,0,0,0,0,0,0,561,0,0,2794,0,1156,0,0,0,0,0,0,1462,0,2476,2142,0
1978-04-17,0,0,0,0,0,3664,0,0,0,0,0,0,0,230,0,0,3540,0,3212,0,0,0,0,0,0,1567,0,6505,2909,0
1978-04-18,0,0,0,0,0,1137,0,0,0,0,0,0,0,330,0,0,3556,0,3030,0,0,0,0,0,0,2346,0,3253,1353,0
1978-04-19,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,3117,0,187,0,0,0,0,0,0,719,0,1737,2721,0
1978-04-24,0,0,0,0,0,461,0,0,0,0,0,0,0,140,0,0,2211,0,2384,0,0,0,0,0,0,4568,0,3742,2684,0
1978-04-25,0,0,0,0,0,1335,0,0,0,0,0,0,0,427,0,0,114,0,518,0,0,0,0,0,0,288,0,420,617,0
1978-04-26,0,0,0,0,0,5137,0,0,0,0,0,0,0,0,0,0,108,0,699,0,0,0,0,0,0,512,0,1392,972,0
1978-11-01,0,0,0,0,0,2489,0,0,0,0,0,0,0,679,0,0,4831,0,206,7327,0,0,0,0,0,2630,0,731,519,151
1978-11-06,0,0,0,0,0,3104,0,0,0,0,0,0,0,78,0,0,2852,0,1006,0,0,0,0,0,0,226,0,864,2980,0
1978-11-07,0,0,0,0,0,3159,0,0,0,0,0,0,0,45,0,0,614,0,1251,0,0,0,0,0,0,2097,0,1514,2890,0
1978-11-08,0,0,0,0,0,1778,0,0,0,0,0,0,0,278,0,0,2838,0,561,0,0,0,0,0,0,51,0,1411,3740,0
1978-11-27,0,0,0,0,0,2097,0,0,0,0,0,0,0,387,0,0,3918,0,1714,0,0,0,0,0,0,901,0,2519,2662,0
1978-11-28,0,0,0,0,0,508,0,0,0,0,0,0,0,488,0,0,4603,0,5193,0,0,0,0,0,0,1286,0,2974,1142,0
1978-11-29,0,0,0,0,0,1501,0,0,0,0,0,0,0,304,0,0,1260,0,2364,0,0,0,0,0,0,4323,0,1426,3488,0
1978-12-05,0,0,0,0,0,2334,0,0,0,0,0,0,0,941,24,0,1508,0,6806,0,0,0,0,0,0,388,0,4984,1880,0
1978-12-06,0,0,0,0,0,1852,0,0,0,0,0,0,0,356,0,0,3451,0,474,0,0,0,0,0,0,226,0,3162,2248,0
1979-01-08,0,0,0,0,0,9210,0,0,0,0,0,0,0,124,0,0,812,0,4941,0,0,0,0,0,0,880,0,2442,6180,0
1979-01-09,0,0,0,0,0,1545,0,0,0,0,0,0,0,1423,0,0,1713,0,106,0,0,0,0,0,0,929,0,1872,1122,0
1979-01-10,0,0,0,0,0,4559,0,0,0,0,0,0,0,152,99,0,86,0,273,0,0,0,0,0,0,2033,0,1335,3143,0
1979-01-15,0,0,0,0,0,895,0,0,0,0,0,0,0,120,0,0,2415,0,1646,0,0,0,0,0,0,748,0,2655,2972,0
1979-01-16,0,0,0,0,0,2092,0,0,0,0,0,0,0,834,0,0,415,0,3720,0,0,0,0,0,0,963,0,3367,1823,0
1979-01-17,0,0,0,0,0,1984,0,0,0,0,0,0,0,237,0,0,3653,0,2519,0,0,0,0,0,0,1330,0,5939,2136,0
1979-02-21,0,0,0,0,0,5637,0,0,0,0,0,0,0,802,0,0,3589,0,1237,0,0,0,0,0,0,0,0,3356,1314,0
1979-02-22,0,0,0,0,0,2653,0,0,0,0,0,0,0,194,0,0,2306,0,5683,0,0,0,0,0,0,2513,0,1521,125,0
1979-02-26,0,0,0,0,0,2725,0,0,0,0,0,0,0,1404,0,0,915,0,2835,0,0,0,0,0,0,754,0,1740,2206,0
1979-02-27,0,0,0,0,0,132,0,0,0,0,0,0,0,650,0,0,1238,0,2229,0,0,0,0,0,0,5333,0,3635,1501,192
1979-02-28,0,0,0,0,0,3710,0,0,0,0,0,0,0,411,0,0,3132,0,8645,0,0,0,0,0,0,675,0,1399,923,0
1979-03-19,0,0,0,0,0,6782,0,0,0,0,0,0,0,1979,0,0,2715,0,7878,0,0,0,0,0,0,516,0,832,256,0
1979-03-20,0,0,0,0,0,1233,0,0,0,0,0,0,0,470,0,0,1336,0,1787,0,0,0,0,0,0,50,0,989,667,142
1979-03-21,0,0,0,0,0,2336,0,0,0,0,0,0,0,123,0,0,7380,0,4238,0,0,0,0,0,0,167,0,1950,3061,0
1979-03-26,0,0,0,0,0,406,0,0,0,0,0,0,0,187,0,0,1861,0,530,0,0,0,0,0,0,106,0,595,599,0
1979-03-27,0,0,0,0,0,3696,0,0,0,0,0,0,0,364,0,0,3888,0,1512,0,0,0,0,0,0,1541,0,3902,2928,0
1979-03-28,0,0,0,0,0,3258,0,0,0,0,0,0,0,400,0,0,2277,0,5494,0,0,0,0,0,0,2058,0,3810,3040,2129
1979-04-16,0,0,0,0,0,2014,0,0,0,0,0,0,0,210,0,0,4222,0,1132,0,0,0,0,0,0,1571,0,4420,1965,390
1979-04-17,0,0,0,0,0,2673,0,0,0,0,0,0,0,743,0,0,1412,0,2576,0,0,0,0,0,0,2105,0,3404,2130,0
1979-04-18,0,0,0,0,0,506,0,0,0,0,0,0,0,128,0,0,135,0,1049,0,0,0,0,0,0,269,0,1236,1160,0
1979-04-23,0,0,0,0,0,4500,0,0,0,0,0,0,0,1269,0,0,4221,0,298,0,0,0,0,0,0,557,0,1400,2131,4050
1979-04-24,0,0,0,0,0,234,0,0,0,0,0,0,0,330,0,0,5273,0,2347,0,0,0,0,0,0,1897,0,4497,6606,0
1979-04-25,0,0,0,0,0,1146,0,0,0,0,0,0,0,367,0,0,1788,0,349,0,0,0,0,0,0,1162,0,1262,1501,0
1979-11-05,0,0,0,0,0,4556,0,0,0,0,0,0,0,329,99,0,1526,0,1811,0,0,0,0,0,0,94,0,2080,4003,0
1979-11-06,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,670,0,629,0,0,0,0,0,0,0,0,3296,1758,0
1979-11-07,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,1599,0,1545,0,0,0,0,0,0,35,0,2546,2062,0
1979-11-26,0,0,0,0,0,2137,0,0,0,0,0,0,0,734,0,0,928,0,952,0,0,0,0,0,0,160,0,1445,2807,0
1979-11-27,0,0,0,0,0,1587,0,0,0,0,0,0,0,70,0,0,3920,0,240,0,0,0,0,0,0,181,0,1634,3224,0
1979-11-28,0,0,0,0,0,1169,0,0,0,0,0,0,0,84,0,0,2146,0,1474,0,0,0,0,0,0,780,0,752,1095,0
1979-12-03,0,0,0,0,0,6251,0,0,0,0,0,0,0,101,0,0,809,0,1855,0,0,0,0,0,0,724,0,773,2632,0
1979-12-04,0,0,0,0,0,2698,0,0,0,0,0,0,0,83,0,0,752,0,3115,0,0,0,0,0,0,808,0,1278,1955,0
1979-12-05,0,0,0,0,0,2815,0,0,0,0,0,0,0,1846,0,0,2538,0,271,0,0,0,0,0,0,202,0,3229,5859,0
1980-01-07,0,0,0,0,0,4950,0,0,0,0,0,0,0,1043,0,0,206,0,2037,0,0,0,0,0,0,1050,0,1804,2486,0
1980-01-08,0,0,0,0,0,3449,0,0,0,0,0,0,0,2119,0,0,3281,0,3435,0,0,0,0,0,0,168,0,1887,2746,0
1980-01-09,0,0,0,0,0,5223,0,0,0,0,0,0,0,236,0,0,5897,0,6706,0,0,0,0,0,0,1235,0,783,1499,0
1980-01-14,0,0,0,0,0,544,0,0,0,0,0,0,0,111,0,0,599,0,3537,0,0,0,0,0,0,487,0,385,239,0
1980-01-15,0,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,589,0,780,0,0,0,0,0,0,83,0,424,418,0
1980-01-16,0,0,0,0,0,2443,0,0,0,4,0,0,0,174,0,0,952,0,2556,0,0,0,0,0,0,1672,0,2058,3083,0
1980-02-19,0,0,0,0,0,2881,0,0,0,0,0,0,0,105,0,0,1504,0,2610,0,0,0,0,0,0,706,0,4421,3343,0
1980-02-20,0,0,0,0,0,4742,0,0,0,0,0,0,0,161,0,0,3376,0,1059,0,0,0,0,0,0,562,0,3007,2212,0
1980-02-25,0,0,0,0,0,2128,0,0,0,0,0,0,0,332,0,0,2770,0,351,0,0,0,0,0,0,716,0,320,52,0
1980-02-26,0,0,0,0,0,3780,0,0,0,0,0,0,0,469,0,0,5612,0,1136,0,0,0,0,0,0,782,0,3396,1778,0
1980-02-27,0,0,0,0,0,815,0,0,0,0,0,0,0,232,0,0,1482,0,806,0,0,0,0,0,0,346,0,294,468,0
1980-03-17,0,0,0,0,0,292,0,0,0,0,0,0,0,1148,0,0,2428,0,369,0,0,0,0,0,0,499,0,1625,461,0
1980-03-18,0,0,0,0,0,2935,0,0,0,0,0,0,0,357,0,0,735,0,204,0,0,0,0,0,0,753,0,2376,441,0
1980-03-19,0,0,0,0,0,1655,0,0,0,0,0,0,0,398,0,0,65,0,164,0,0,0,0,0,0,719,0,1313,379,0
1980-03-24,0,0,0,0,0,951,0,0,0,0,0,0,0,578,0,0,638,0,735,0,0,0,0,0,0,257,0,687,1908,0
1980-03-25,0,0,0,0,0,835,0,0,0,0,0,0,0,812,0,0,3899,0,54,0,0,0,0,0,0,1987,0,276,384,0
